      1.040404       0.863636      -0.014914
      1.040404       0.868687      -0.011195
      1.040404       0.873737      -0.007478
      1.040404       0.878788      -0.003761
      1.040404       0.883838      -0.000046
      1.040404       0.888889       0.003668
      1.040404       0.893939       0.007382
      1.040404       0.898990       0.011094
      1.040404       0.904040       0.014806
      1.040404       0.909091       0.018517
      1.040404       0.914141       0.022227
      1.040404       0.919192       0.025937
      1.040404       0.924242       0.029646
      1.040404       0.929293       0.033355
      1.040404       0.934343       0.037064
      1.040404       0.939394       0.040772
      1.040404       0.944444       0.044480
      1.040404       0.949495       0.048187
      1.040404       0.954545       0.051895
      1.040404       0.959596       0.055603
      1.040404       0.964646       0.059311
      1.040404       0.969697       0.063019
      1.040404       0.974747       0.066727
      1.040404       0.979798       0.070435
      1.040404       0.984848       0.074144
      1.040404       0.989899       0.077853
      1.040404       0.994949       0.081563
      1.040404       1.000000       0.085273
      1.080808       0.500000      -0.329001
      1.080808       0.505051      -0.324864
      1.080808       0.510101      -0.320735
      1.080808       0.515152      -0.316614
      1.080808       0.520202      -0.312501
      1.080808       0.525253      -0.308395
      1.080808       0.530303      -0.304297
      1.080808       0.535354      -0.300206
      1.080808       0.540404      -0.296122
      1.080808       0.545455      -0.292046
      1.080808       0.550505      -0.287976
      1.080808       0.555556      -0.283914
      1.080808       0.560606      -0.279858
      1.080808       0.565657      -0.275809
      1.080808       0.570707      -0.271767
      1.080808       0.575758      -0.267731
      1.080808       0.580808      -0.263702
      1.080808       0.585859      -0.259679
      1.080808       0.590909      -0.255662
      1.080808       0.595960      -0.251652
      1.080808       0.601010      -0.247648
      1.080808       0.606061      -0.243650
      1.080808       0.611111      -0.239657
      1.080808       0.616162      -0.235671
      1.080808       0.621212      -0.231690
      1.080808       0.626263      -0.227715
      1.080808       0.631313      -0.223745
      1.080808       0.636364      -0.219781
      1.080808       0.641414      -0.215823
      1.080808       0.646465      -0.211869
      1.080808       0.651515      -0.207921
      1.080808       0.656566      -0.203978
      1.080808       0.661616      -0.200040
      1.080808       0.666667      -0.196107
      1.080808       0.671717      -0.192179
      1.080808       0.676768      -0.188255
      1.080808       0.681818      -0.184337
      1.080808       0.686869      -0.180423
      1.080808       0.691919      -0.176513
      1.080808       0.696970      -0.172608
      1.080808       0.702020      -0.168707
      1.080808       0.707071      -0.164811
      1.080808       0.712121      -0.160918
      1.080808       0.717172      -0.157030
      1.080808       0.722222      -0.153146
      1.080808       0.727273      -0.149266
      1.080808       0.732323      -0.145390
      1.080808       0.737374      -0.141517
      1.080808       0.742424      -0.137648
      1.080808       0.747475      -0.133783
      1.080808       0.752525      -0.129921
      1.080808       0.757576      -0.126063
      1.080808       0.762626      -0.122208
      1.080808       0.767677      -0.118357
      1.080808       0.772727      -0.114508
      1.080808       0.777778      -0.110663
      1.080808       0.782828      -0.106821
      1.080808       0.787879      -0.102982
      1.080808       0.792929      -0.099146
      1.080808       0.797980      -0.095313
      1.080808       0.803030      -0.091482
      1.080808       0.808081      -0.087654
      1.080808       0.813131      -0.083829
      1.080808       0.818182      -0.080006
      1.080808       0.823232      -0.076186
      1.080808       0.828283      -0.072368
      1.080808       0.833333      -0.068553
      1.080808       0.838384      -0.064739
      1.080808       0.843434      -0.060928
      1.080808       0.848485      -0.057119
      1.080808       0.853535      -0.053312
      1.080808       0.858586      -0.049507
      1.080808       0.863636      -0.045704
      1.080808       0.868687      -0.041902
      1.080808       0.873737      -0.038102
      1.080808       0.878788      -0.034304
      1.080808       0.883838      -0.030507
      1.080808       0.888889      -0.026712
      1.080808       0.893939      -0.022918
      1.080808       0.898990      -0.019126
      1.080808       0.904040      -0.015335
      1.080808       0.909091      -0.011545
      1.080808       0.914141      -0.007756
      1.080808       0.919192      -0.003968
      1.080808       0.924242      -0.000181
      1.080808       0.929293       0.003605
      1.080808       0.934343       0.007390
      1.080808       0.939394       0.011174
      1.080808       0.944444       0.014958
      1.080808       0.949495       0.018741
      1.080808       0.954545       0.022523
      1.080808       0.959596       0.026305
      1.080808       0.964646       0.030087
      1.080808       0.969697       0.033868
      1.080808       0.974747       0.037649
      1.080808       0.979798       0.041430
      1.080808       0.984848       0.045211
      1.080808       0.989899       0.048992
      1.080808       0.994949       0.052773
      1.080808       1.000000       0.056554
      1.121212       0.500000      -0.359348
      1.121212       0.505051      -0.355134
      1.121212       0.510101      -0.350929
      1.121212       0.515152      -0.346732
      1.121212       0.520202      -0.342542
      1.121212       0.525253      -0.338360
      1.121212       0.530303      -0.334186
      1.121212       0.535354      -0.330019
      1.121212       0.540404      -0.325860
      1.121212       0.545455      -0.321708
      1.121212       0.550505      -0.317564
      1.121212       0.555556      -0.313426
      1.121212       0.560606      -0.309296
      1.121212       0.565657      -0.305172
      1.121212       0.570707      -0.301055
      1.121212       0.575758      -0.296946
      1.121212       0.580808      -0.292842
      1.121212       0.585859      -0.288746
      1.121212       0.590909      -0.284656
      1.121212       0.595960      -0.280572
      1.121212       0.601010      -0.276495
      1.121212       0.606061      -0.272424
      1.121212       0.611111      -0.268359
      1.121212       0.616162      -0.264300
      1.121212       0.621212      -0.260247
      1.121212       0.626263      -0.256200
      1.121212       0.631313      -0.252159
      1.121212       0.636364      -0.248123
      1.121212       0.641414      -0.244093
      1.121212       0.646465      -0.240069
      1.121212       0.651515      -0.236050
      1.121212       0.656566      -0.232036
      1.121212       0.661616      -0.228028
      1.121212       0.666667      -0.224025
      1.121212       0.671717      -0.220027
      1.121212       0.676768      -0.216034
      1.121212       0.681818      -0.212046
      1.121212       0.686869      -0.208063
      1.121212       0.691919      -0.204085
      1.121212       0.696970      -0.200111
      1.121212       0.702020      -0.196142
      1.121212       0.707071      -0.192177
      1.121212       0.712121      -0.188217
      1.121212       0.717172      -0.184262
      1.121212       0.722222      -0.180310
      1.121212       0.727273      -0.176363
      1.121212       0.732323      -0.172420
      1.121212       0.737374      -0.168481
      1.121212       0.742424      -0.164546
      1.121212       0.747475      -0.160614
      1.121212       0.752525      -0.156687
      1.121212       0.757576      -0.152763
      1.121212       0.762626      -0.148843
      1.121212       0.767677      -0.144927
      1.121212       0.772727      -0.141014
      1.121212       0.777778      -0.137105
      1.121212       0.782828      -0.133199
      1.121212       0.787879      -0.129296
      1.121212       0.792929      -0.125396
      1.121212       0.797980      -0.121500
      1.121212       0.803030      -0.117606
      1.121212       0.808081      -0.113715
      1.121212       0.813131      -0.109828
      1.121212       0.818182      -0.105943
      1.121212       0.823232      -0.102061
      1.121212       0.828283      -0.098181
      1.121212       0.833333      -0.094305
      1.121212       0.838384      -0.090430
      1.121212       0.843434      -0.086558
      1.121212       0.848485      -0.082689
      1.121212       0.853535      -0.078822
      1.121212       0.858586      -0.074957
      1.121212       0.863636      -0.071094
      1.121212       0.868687      -0.067233
      1.121212       0.873737      -0.063374
      1.121212       0.878788      -0.059517
      1.121212       0.883838      -0.055662
      1.121212       0.888889      -0.051809
      1.121212       0.893939      -0.047957
      1.121212       0.898990      -0.044107
      1.121212       0.904040      -0.040259
      1.121212       0.909091      -0.036412
      1.121212       0.914141      -0.032567
      1.121212       0.919192      -0.028723
      1.121212       0.924242      -0.024880
      1.121212       0.929293      -0.021038
      1.121212       0.934343      -0.017198
      1.121212       0.939394      -0.013358
      1.121212       0.944444      -0.009520
      1.121212       0.949495      -0.005682
      1.121212       0.954545      -0.001846
      1.121212       0.959596       0.001990
      1.121212       0.964646       0.005826
      1.121212       0.969697       0.009660
      1.121212       0.974747       0.013494
      1.121212       0.979798       0.017328
      1.121212       0.984848       0.021161
      1.121212       0.989899       0.024994
      1.121212       0.994949       0.028826
      1.121212       1.000000       0.032658
      1.161616       0.500000      -0.384478
      1.161616       0.505051      -0.380217
      1.161616       0.510101      -0.375964
      1.161616       0.515152      -0.371718
      1.161616       0.520202      -0.367481
      1.161616       0.525253      -0.363251
      1.161616       0.530303      -0.359029
      1.161616       0.535354      -0.354815
      1.161616       0.540404      -0.350608
      1.161616       0.545455      -0.346408
      1.161616       0.550505      -0.342215
      1.161616       0.555556      -0.338030
      1.161616       0.560606      -0.333851
      1.161616       0.565657      -0.329680
      1.161616       0.570707      -0.325516
      1.161616       0.575758      -0.321358
      1.161616       0.580808      -0.317207
      1.161616       0.585859      -0.313062
      1.161616       0.590909      -0.308924
      1.161616       0.595960      -0.304793
      1.161616       0.601010      -0.300668
      1.161616       0.606061      -0.296549
      1.161616       0.611111      -0.292436
      1.161616       0.616162      -0.288330
      1.161616       0.621212      -0.284229
      1.161616       0.626263      -0.280135
      1.161616       0.631313      -0.276046
      1.161616       0.636364      -0.271963
      1.161616       0.641414      -0.267886
      1.161616       0.646465      -0.263814
      1.161616       0.651515      -0.259748
      1.161616       0.656566      -0.255687
      1.161616       0.661616      -0.251632
      1.161616       0.666667      -0.247581
      1.161616       0.671717      -0.243537
      1.161616       0.676768      -0.239497
      1.161616       0.681818      -0.235462
      1.161616       0.686869      -0.231432
      1.161616       0.691919      -0.227407
      1.161616       0.696970      -0.223387
      1.161616       0.702020      -0.219371
      1.161616       0.707071      -0.215360
      1.161616       0.712121      -0.211354
      1.161616       0.717172      -0.207352
      1.161616       0.722222      -0.203355
      1.161616       0.727273      -0.199362
      1.161616       0.732323      -0.195373
      1.161616       0.737374      -0.191388
      1.161616       0.742424      -0.187408
      1.161616       0.747475      -0.183431
      1.161616       0.752525      -0.179458
      1.161616       0.757576      -0.175490
      1.161616       0.762626      -0.171525
      1.161616       0.767677      -0.167563
      1.161616       0.772727      -0.163606
      1.161616       0.777778      -0.159652
      1.161616       0.782828      -0.155701
      1.161616       0.787879      -0.151754
      1.161616       0.792929      -0.147810
      1.161616       0.797980      -0.143869
      1.161616       0.803030      -0.139932
      1.161616       0.808081      -0.135998
      1.161616       0.813131      -0.132066
      1.161616       0.818182      -0.128138
      1.161616       0.823232      -0.124213
      1.161616       0.828283      -0.120290
      1.161616       0.833333      -0.116370
      1.161616       0.838384      -0.112453
      1.161616       0.843434      -0.108539
      1.161616       0.848485      -0.104627
      1.161616       0.853535      -0.100717
      1.161616       0.858586      -0.096810
      1.161616       0.863636      -0.092905
      1.161616       0.868687      -0.089002
      1.161616       0.873737      -0.085102
      1.161616       0.878788      -0.081204
      1.161616       0.883838      -0.077307
      1.161616       0.888889      -0.073413
      1.161616       0.893939      -0.069521
      1.161616       0.898990      -0.065630
      1.161616       0.904040      -0.061741
      1.161616       0.909091      -0.057854
      1.161616       0.914141      -0.053968
      1.161616       0.919192      -0.050084
      1.161616       0.924242      -0.046202
      1.161616       0.929293      -0.042321
      1.161616       0.934343      -0.038441
      1.161616       0.939394      -0.034562
      1.161616       0.944444      -0.030685
      1.161616       0.949495      -0.026809
      1.161616       0.954545      -0.022933
      1.161616       0.959596      -0.019059
      1.161616       0.964646      -0.015186
      1.161616       0.969697      -0.011313
      1.161616       0.974747      -0.007442
      1.161616       0.979798      -0.003571
      1.161616       0.984848       0.000300
      1.161616       0.989899       0.004169
      1.161616       0.994949       0.008039
      1.161616       1.000000       0.011908
      1.202020       0.500000      -0.405571
      1.202020       0.505051      -0.401285
      1.202020       0.510101      -0.397006
      1.202020       0.515152      -0.392736
      1.202020       0.520202      -0.388473
      1.202020       0.525253      -0.384217
      1.202020       0.530303      -0.379969
      1.202020       0.535354      -0.375728
      1.202020       0.540404      -0.371495
      1.202020       0.545455      -0.367268
      1.202020       0.550505      -0.363049
      1.202020       0.555556      -0.358837
      1.202020       0.560606      -0.354631
      1.202020       0.565657      -0.350433
      1.202020       0.570707      -0.346241
      1.202020       0.575758      -0.342056
      1.202020       0.580808      -0.337877
      1.202020       0.585859      -0.333705
      1.202020       0.590909      -0.329540
      1.202020       0.595960      -0.325380
      1.202020       0.601010      -0.321227
      1.202020       0.606061      -0.317081
      1.202020       0.611111      -0.312940
      1.202020       0.616162      -0.308805
      1.202020       0.621212      -0.304676
      1.202020       0.626263      -0.300553
      1.202020       0.631313      -0.296436
      1.202020       0.636364      -0.292325
      1.202020       0.641414      -0.288219
      1.202020       0.646465      -0.284119
      1.202020       0.651515      -0.280024
      1.202020       0.656566      -0.275934
      1.202020       0.661616      -0.271850
      1.202020       0.666667      -0.267771
      1.202020       0.671717      -0.263698
      1.202020       0.676768      -0.259629
      1.202020       0.681818      -0.255565
      1.202020       0.686869      -0.251507
      1.202020       0.691919      -0.247453
      1.202020       0.696970      -0.243404
      1.202020       0.702020      -0.239359
      1.202020       0.707071      -0.235319
      1.202020       0.712121      -0.231284
      1.202020       0.717172      -0.227254
      1.202020       0.722222      -0.223227
      1.202020       0.727273      -0.219205
      1.202020       0.732323      -0.215187
      1.202020       0.737374      -0.211174
      1.202020       0.742424      -0.207164
      1.202020       0.747475      -0.203159
      1.202020       0.752525      -0.199158
      1.202020       0.757576      -0.195160
      1.202020       0.762626      -0.191166
      1.202020       0.767677      -0.187176
      1.202020       0.772727      -0.183190
      1.202020       0.777778      -0.179207
      1.202020       0.782828      -0.175228
      1.202020       0.787879      -0.171252
      1.202020       0.792929      -0.167280
      1.202020       0.797980      -0.163311
      1.202020       0.803030      -0.159345
      1.202020       0.808081      -0.155382
      1.202020       0.813131      -0.151423
      1.202020       0.818182      -0.147466
      1.202020       0.823232      -0.143513
      1.202020       0.828283      -0.139562
      1.202020       0.833333      -0.135614
      1.202020       0.838384      -0.131669
      1.202020       0.843434      -0.127727
      1.202020       0.848485      -0.123787
      1.202020       0.853535      -0.119850
      1.202020       0.858586      -0.115915
      1.202020       0.863636      -0.111983
      1.202020       0.868687      -0.108053
      1.202020       0.873737      -0.104125
      1.202020       0.878788      -0.100200
      1.202020       0.883838      -0.096277
      1.202020       0.888889      -0.092355
      1.202020       0.893939      -0.088436
      1.202020       0.898990      -0.084519
      1.202020       0.904040      -0.080603
      1.202020       0.909091      -0.076689
      1.202020       0.914141      -0.072777
      1.202020       0.919192      -0.068867
      1.202020       0.924242      -0.064958
      1.202020       0.929293      -0.061051
      1.202020       0.934343      -0.057145
      1.202020       0.939394      -0.053241
      1.202020       0.944444      -0.049338
      1.202020       0.949495      -0.045436
      1.202020       0.954545      -0.041535
      1.202020       0.959596      -0.037636
      1.202020       0.964646      -0.033737
      1.202020       0.969697      -0.029840
      1.202020       0.974747      -0.025943
      1.202020       0.979798      -0.022047
      1.202020       0.984848      -0.018152
      1.202020       0.989899      -0.014258
      1.202020       0.994949      -0.010365
      1.202020       1.000000      -0.006472
      1.242424       0.500000      -0.423330
      1.242424       0.505051      -0.419037
      1.242424       0.510101      -0.414752
      1.242424       0.515152      -0.410473
      1.242424       0.520202      -0.406203
      1.242424       0.525253      -0.401939
      1.242424       0.530303      -0.397683
      1.242424       0.535354      -0.393433
      1.242424       0.540404      -0.389191
      1.242424       0.545455      -0.384955
      1.242424       0.550505      -0.380727
      1.242424       0.555556      -0.376505
      1.242424       0.560606      -0.372290
      1.242424       0.565657      -0.368081
      1.242424       0.570707      -0.363879
      1.242424       0.575758      -0.359683
      1.242424       0.580808      -0.355494
      1.242424       0.585859      -0.351311
      1.242424       0.590909      -0.347134
      1.242424       0.595960      -0.342964
      1.242424       0.601010      -0.338799
      1.242424       0.606061      -0.334641
      1.242424       0.611111      -0.330488
      1.242424       0.616162      -0.326341
      1.242424       0.621212      -0.322200
      1.242424       0.626263      -0.318065
      1.242424       0.631313      -0.313935
      1.242424       0.636364      -0.309811
      1.242424       0.641414      -0.305693
      1.242424       0.646465      -0.301580
      1.242424       0.651515      -0.297472
      1.242424       0.656566      -0.293369
      1.242424       0.661616      -0.289272
      1.242424       0.666667      -0.285179
      1.242424       0.671717      -0.281092
      1.242424       0.676768      -0.277010
      1.242424       0.681818      -0.272932
      1.242424       0.686869      -0.268860
      1.242424       0.691919      -0.264792
      1.242424       0.696970      -0.260729
      1.242424       0.702020      -0.256670
      1.242424       0.707071      -0.252616
      1.242424       0.712121      -0.248566
      1.242424       0.717172      -0.244521
      1.242424       0.722222      -0.240480
      1.242424       0.727273      -0.236444
      1.242424       0.732323      -0.232412
      1.242424       0.737374      -0.228383
      1.242424       0.742424      -0.224359
      1.242424       0.747475      -0.220339
      1.242424       0.752525      -0.216323
      1.242424       0.757576      -0.212310
      1.242424       0.762626      -0.208302
      1.242424       0.767677      -0.204297
      1.242424       0.772727      -0.200295
      1.242424       0.777778      -0.196298
      1.242424       0.782828      -0.192303
      1.242424       0.787879      -0.188313
      1.242424       0.792929      -0.184325
      1.242424       0.797980      -0.180341
      1.242424       0.803030      -0.176360
      1.242424       0.808081      -0.172382
      1.242424       0.813131      -0.168408
      1.242424       0.818182      -0.164436
      1.242424       0.823232      -0.160467
      1.242424       0.828283      -0.156502
      1.242424       0.833333      -0.152539
      1.242424       0.838384      -0.148579
      1.242424       0.843434      -0.144621
      1.242424       0.848485      -0.140666
      1.242424       0.853535      -0.136714
      1.242424       0.858586      -0.132764
      1.242424       0.863636      -0.128817
      1.242424       0.868687      -0.124872
      1.242424       0.873737      -0.120930
      1.242424       0.878788      -0.116989
      1.242424       0.883838      -0.113051
      1.242424       0.888889      -0.109115
      1.242424       0.893939      -0.105181
      1.242424       0.898990      -0.101249
      1.242424       0.904040      -0.097319
      1.242424       0.909091      -0.093390
      1.242424       0.914141      -0.089464
      1.242424       0.919192      -0.085539
      1.242424       0.924242      -0.081616
      1.242424       0.929293      -0.077694
      1.242424       0.934343      -0.073774
      1.242424       0.939394      -0.069855
      1.242424       0.944444      -0.065938
      1.242424       0.949495      -0.062022
      1.242424       0.954545      -0.058108
      1.242424       0.959596      -0.054194
      1.242424       0.964646      -0.050282
      1.242424       0.969697      -0.046371
      1.242424       0.974747      -0.042460
      1.242424       0.979798      -0.038551
      1.242424       0.984848      -0.034643
      1.242424       0.989899      -0.030735
      1.242424       0.994949      -0.026828
      1.242424       1.000000      -0.022922
      1.282828       0.500000      -0.438225
      1.282828       0.505051      -0.433940
      1.282828       0.510101      -0.429663
      1.282828       0.515152      -0.425393
      1.282828       0.520202      -0.421129
      1.282828       0.525253      -0.416872
      1.282828       0.530303      -0.412623
      1.282828       0.535354      -0.408380
      1.282828       0.540404      -0.404143
      1.282828       0.545455      -0.399913
      1.282828       0.550505      -0.395690
      1.282828       0.555556      -0.391473
      1.282828       0.560606      -0.387263
      1.282828       0.565657      -0.383059
      1.282828       0.570707      -0.378861
      1.282828       0.575758      -0.374669
      1.282828       0.580808      -0.370483
      1.282828       0.585859      -0.366304
      1.282828       0.590909      -0.362130
      1.282828       0.595960      -0.357962
      1.282828       0.601010      -0.353800
      1.282828       0.606061      -0.349644
      1.282828       0.611111      -0.345493
      1.282828       0.616162      -0.341348
      1.282828       0.621212      -0.337209
      1.282828       0.626263      -0.333075
      1.282828       0.631313      -0.328946
      1.282828       0.636364      -0.324823
      1.282828       0.641414      -0.320705
      1.282828       0.646465      -0.316592
      1.282828       0.651515      -0.312485
      1.282828       0.656566      -0.308382
      1.282828       0.661616      -0.304285
      1.282828       0.666667      -0.300192
      1.282828       0.671717      -0.296104
      1.282828       0.676768      -0.292021
      1.282828       0.681818      -0.287943
      1.282828       0.686869      -0.283870
      1.282828       0.691919      -0.279801
      1.282828       0.696970      -0.275736
      1.282828       0.702020      -0.271676
      1.282828       0.707071      -0.267621
      1.282828       0.712121      -0.263570
      1.282828       0.717172      -0.259523
      1.282828       0.722222      -0.255480
      1.282828       0.727273      -0.251441
      1.282828       0.732323      -0.247407
      1.282828       0.737374      -0.243376
      1.282828       0.742424      -0.239350
      1.282828       0.747475      -0.235327
      1.282828       0.752525      -0.231308
      1.282828       0.757576      -0.227293
      1.282828       0.762626      -0.223281
      1.282828       0.767677      -0.219273
      1.282828       0.772727      -0.215269
      1.282828       0.777778      -0.211268
      1.282828       0.782828      -0.207271
      1.282828       0.787879      -0.203277
      1.282828       0.792929      -0.199286
      1.282828       0.797980      -0.195299
      1.282828       0.803030      -0.191314
      1.282828       0.808081      -0.187333
      1.282828       0.813131      -0.183355
      1.282828       0.818182      -0.179380
      1.282828       0.823232      -0.175407
      1.282828       0.828283      -0.171438
      1.282828       0.833333      -0.167471
      1.282828       0.838384      -0.163507
      1.282828       0.843434      -0.159546
      1.282828       0.848485      -0.155587
      1.282828       0.853535      -0.151631
      1.282828       0.858586      -0.147678
      1.282828       0.863636      -0.143726
      1.282828       0.868687      -0.139777
      1.282828       0.873737      -0.135831
      1.282828       0.878788      -0.131887
      1.282828       0.883838      -0.127944
      1.282828       0.888889      -0.124004
      1.282828       0.893939      -0.120066
      1.282828       0.898990      -0.116130
      1.282828       0.904040      -0.112196
      1.282828       0.909091      -0.108264
      1.282828       0.914141      -0.104333
      1.282828       0.919192      -0.100404
      1.282828       0.924242      -0.096477
      1.282828       0.929293      -0.092552
      1.282828       0.934343      -0.088628
      1.282828       0.939394      -0.084705
      1.282828       0.944444      -0.080784
      1.282828       0.949495      -0.076865
      1.282828       0.954545      -0.072946
      1.282828       0.959596      -0.069029
      1.282828       0.964646      -0.065113
      1.282828       0.969697      -0.061198
      1.282828       0.974747      -0.057284
      1.282828       0.979798      -0.053371
      1.282828       0.984848      -0.049460
      1.282828       0.989899      -0.045549
      1.282828       0.994949      -0.041638
      1.282828       1.000000      -0.037729
      1.323232       0.500000      -0.450596
      1.323232       0.505051      -0.446333
      1.323232       0.510101      -0.442077
      1.323232       0.515152      -0.437827
      1.323232       0.520202      -0.433584
      1.323232       0.525253      -0.429347
      1.323232       0.530303      -0.425117
      1.323232       0.535354      -0.420893
      1.323232       0.540404      -0.416675
      1.323232       0.545455      -0.412464
      1.323232       0.550505      -0.408259
      1.323232       0.555556      -0.404059
      1.323232       0.560606      -0.399866
      1.323232       0.565657      -0.395679
      1.323232       0.570707      -0.391497
      1.323232       0.575758      -0.387322
      1.323232       0.580808      -0.383152
      1.323232       0.585859      -0.378988
      1.323232       0.590909      -0.374830
      1.323232       0.595960      -0.370677
      1.323232       0.601010      -0.366530
      1.323232       0.606061      -0.362388
      1.323232       0.611111      -0.358251
      1.323232       0.616162      -0.354120
      1.323232       0.621212      -0.349994
      1.323232       0.626263      -0.345874
      1.323232       0.631313      -0.341758
      1.323232       0.636364      -0.337648
